#	phi_y	phi_x
1	0.69056	0.90604
2	0.70642	0.90356
3	0.69173	0.90422
4	0.70025	0.90625
5	0.69636	0.90776
6	0.70595	0.90071
7	0.6995	0.89342
8	0.69203	0.91071
9	0.71549	0.90529
10	0.7001	0.9036
11	0.70325	0.90325
12	0.69174	0.90503
13	0.69429	0.91644
14	0.69139	0.90491
15	0.69536	0.90593
16	0.69386	0.91234
17	0.70433	0.9083
18	0.70434	0.90763
19	0.71296	0.90338
20	0.70731	0.90813
21	0.69719	0.90612
22	0.70333	0.9092
23	0.692	0.90866
24	0.71004	0.90144
25	0.70328	0.90761
26	0.69735	0.90166
27	0.68461	0.90435
28	0.70439	0.8975
29	0.69893	0.90822
30	0.69498	0.91072
31	0.71048	0.90177
32	0.69033	0.90725
33	0.69137	0.90642
34	0.7043	0.90179
35	0.70528	0.90734
36	0.70833	0.89777
37	0.69881	0.90269
38	0.69429	0.8992
39	0.69578	0.90988
40	0.69994	0.89626
41	0.70476	0.90918
42	0.70133	0.90408
43	0.6943	0.90195
44	0.70358	0.90614
45	0.70312	0.89983
46	0.70531	0.90274
47	0.70201	0.91108
48	0.68968	0.9067
49	0.69102	0.9059
50	0.69742	0.90998
51	0.69056	0.90604
52	0.70642	0.90356
53	0.69173	0.90422
54	0.70025	0.90625
55	0.69636	0.90776
56	0.70595	0.90071
57	0.6995	0.89342
58	0.69203	0.91071
59	0.71549	0.90529
60	0.7001	0.9036
61	0.70325	0.90325
62	0.69174	0.90503
63	0.69429	0.91644
64	0.69139	0.90491
65	0.69536	0.90593
66	0.69386	0.91234
67	0.70433	0.9083
68	0.70434	0.90763
69	0.71296	0.90338
70	0.70731	0.90813
71	0.69719	0.90612
72	0.70333	0.9092
73	0.692	0.90866
74	0.71004	0.90144
75	0.70328	0.90761
76	0.69735	0.90166
77	0.68461	0.90435
78	0.70439	0.8975
79	0.69893	0.90822
80	0.69498	0.91072
81	0.71048	0.90177
82	0.69033	0.90725
83	0.69137	0.90642
84	0.7043	0.90179
85	0.70528	0.90734
86	0.70833	0.89777
87	0.69881	0.90269
88	0.69429	0.8992
89	0.69578	0.90988
90	0.69994	0.89626
91	0.70476	0.90918
92	0.70133	0.90408
93	0.6943	0.90195
94	0.70358	0.90614
95	0.70312	0.89983
96	0.70531	0.90274
97	0.70201	0.91108
98	0.68968	0.9067
99	0.69102	0.9059
100	0.69742	0.90998
