#	phi_y	phi_x
1	0.70046	0.88915
2	0.71694	0.89365
3	0.70765	0.89869
4	0.71625	0.89465
5	0.70842	0.89683
6	0.69176	0.90092
7	0.70449	0.90358
8	0.70281	0.8894
9	0.69369	0.89535
10	0.70252	0.88936
11	0.72321	0.88633
12	0.72432	0.89514
13	0.7023	0.88886
14	0.69931	0.89449
15	0.69386	0.90126
16	0.69604	0.8977
17	0.69164	0.891
18	0.69602	0.90232
19	0.70674	0.8958
20	0.71697	0.87993
21	0.69483	0.8938
22	0.69616	0.89477
23	0.69131	0.89873
24	0.69909	0.88697
25	0.70184	0.90007
26	0.71232	0.89344
27	0.68273	0.89425
28	0.71225	0.89028
29	0.69638	0.89581
30	0.71252	0.8943
31	0.71993	0.89457
32	0.70622	0.89246
33	0.71573	0.89012
34	0.70234	0.88761
35	0.71904	0.89625
36	0.70394	0.9027
37	0.71411	0.89153
38	0.70958	0.87834
39	0.71174	0.88502
40	0.70902	0.89312
41	0.7052	0.89004
42	0.70171	0.90249
43	0.69694	0.88289
44	0.69426	0.90591
45	0.71441	0.90284
46	0.69177	0.90316
47	0.71201	0.89059
48	0.7082	0.90307
49	0.70288	0.90068
50	0.70708	0.90608
51	0.70262	0.8931
52	0.68761	0.90081
53	0.70632	0.90261
54	0.69924	0.90664
55	0.6862	0.88992
56	0.68709	0.88489
57	0.70347	0.90052
58	0.71834	0.89352
59	0.72032	0.88044
60	0.71058	0.88484
61	0.69167	0.88598
62	0.70613	0.88972
63	0.7025	0.8938
64	0.70809	0.90184
65	0.7184	0.88779
66	0.70642	0.89341
67	0.71772	0.89035
68	0.69028	0.89549
69	0.70304	0.90109
70	0.71695	0.89896
71	0.70115	0.87795
72	0.70754	0.88195
73	0.72109	0.88328
74	0.70133	0.88794
75	0.72146	0.89432
76	0.70366	0.89796
77	0.71534	0.88762
78	0.71272	0.89112
79	0.69215	0.89989
80	0.70761	0.879
81	0.70044	0.8961
82	0.69613	0.89846
83	0.7023	0.89047
84	0.69686	0.89062
85	0.68705	0.8977
86	0.70696	0.88799
87	0.71445	0.89025
88	0.69957	0.89699
89	0.69593	0.89832
90	0.7059	0.89465
91	0.70312	0.88853
92	0.7007	0.88866
93	0.69823	0.90167
94	0.70702	0.90248
95	0.70366	0.89967
96	0.70707	0.88836
97	0.70832	0.90246
98	0.7034	0.8984
99	0.70415	0.90487
100	0.69646	0.89424
