#	phi_y	phi_x
1	0.70424	0.89453
2	0.70914	0.8976
3	0.70145	0.90398
4	0.71825	0.89468
5	0.72697	0.88487
6	0.70302	0.8918
7	0.72262	0.90062
8	0.71468	0.88783
9	0.70721	0.89137
10	0.71064	0.90443
11	0.71511	0.89453
12	0.70939	0.88919
13	0.70749	0.89786
14	0.70537	0.87401
15	0.68082	0.88118
16	0.71542	0.88225
17	0.72291	0.88806
18	0.68647	0.87997
19	0.71088	0.89651
20	0.71737	0.88591
21	0.70245	0.88003
22	0.71103	0.90353
23	0.71286	0.88059
24	0.70861	0.87599
25	0.70785	0.90668
26	0.67865	0.89553
27	0.696	0.88579
28	0.71068	0.88723
29	0.7132	0.88959
30	0.70504	0.88034
31	0.70643	0.88393
32	0.7011	0.8757
33	0.69786	0.89605
34	0.70905	0.89143
35	0.70823	0.89864
36	0.72005	0.8783
37	0.7112	0.88137
38	0.702	0.89655
39	0.71519	0.89103
40	0.70455	0.88805
41	0.69736	0.89576
42	0.70248	0.89831
43	0.70495	0.89021
44	0.70384	0.89864
45	0.71526	0.89881
46	0.70168	0.88517
47	0.70167	0.89923
48	0.70276	0.89393
49	0.71028	0.89789
50	0.71297	0.88962
51	0.69862	0.89369
52	0.71164	0.90626
53	0.70368	0.89336
54	0.71386	0.8973
55	0.69715	0.89047
56	0.69489	0.87853
57	0.70376	0.89651
58	0.70859	0.90377
59	0.71383	0.89026
60	0.72654	0.88458
61	0.71465	0.88733
62	0.69907	0.88288
63	0.70652	0.90171
64	0.69818	0.87561
65	0.72332	0.89676
66	0.70891	0.88636
67	0.71714	0.88185
68	0.71881	0.90115
69	0.70231	0.89633
70	0.70174	0.8964
71	0.69523	0.89098
72	0.69596	0.9016
73	0.69003	0.88564
74	0.70459	0.89062
75	0.70165	0.90076
76	0.71338	0.87973
77	0.70774	0.88253
78	0.70539	0.89739
79	0.7016	0.88115
80	0.69646	0.88853
81	0.71379	0.89719
82	0.70032	0.89856
83	0.7015	0.88848
84	0.69328	0.88331
85	0.69993	0.89653
86	0.70676	0.88897
87	0.70714	0.88993
88	0.71091	0.89259
89	0.70523	0.88136
90	0.7014	0.89233
91	0.71276	0.89818
92	0.71202	0.88929
93	0.70379	0.89406
94	0.72105	0.88786
95	0.7096	0.89027
96	0.7062	0.90022
97	0.70087	0.90065
98	0.71387	0.9011
99	0.72073	0.89957
100	0.71602	0.88033
