#	phi_y	phi_x
1	0.98501	0.86812
2	0.92863	0.97911
3	0.89365	0.91712
4	0.84277	0.89661
5	0.96238	1.00338
6	0.98455	0.96261
7	0.99151	0.95365
8	0.99204	0.82228
9	0.98398	0.94698
10	0.90135	0.98233
11	0.97667	0.88831
12	0.8131	0.8741
13	0.95804	0.88612
14	0.93524	0.96462
15	0.95381	0.98977
16	0.97579	0.93334
17	1.00767	0.9956
18	0.92188	0.98136
19	0.9706	0.94214
20	0.97496	1.00521
21	0.98443	0.99831
22	0.97292	0.87943
23	0.9962	0.93276
24	0.95397	0.83164
25	0.99544	1.0024
26	0.94343	0.9623
27	0.94964	1.00622
28	0.93954	0.94429
29	0.93363	0.93286
30	0.97969	0.91251
31	0.93133	0.97084
32	0.98301	0.9349
33	0.94843	0.93907
34	1.00432	0.94042
35	0.97671	0.98131
36	0.9647	0.96443
37	0.95483	0.9436
38	0.9515	0.96226
39	0.88567	0.96847
40	0.9234	0.95978
41	0.93858	0.92695
42	0.96671	0.89322
43	0.93089	0.97896
44	0.96365	0.83336
45	0.98039	0.9298
46	0.94842	0.94557
47	0.96978	0.99109
48	0.9644	0.98177
49	0.95605	0.97866
50	0.98378	0.94176
51	0.9792	0.92664
52	0.92802	0.94248
53	0.97723	0.98367
54	0.97563	0.8515
55	0.95887	0.97715
56	1.00174	0.93649
57	0.99603	0.98737
58	0.90487	0.91708
59	0.90041	1.01152
60	0.98816	0.99377
61	0.97112	0.98065
62	0.94077	0.94175
63	0.92328	0.9815
64	0.94346	0.93483
65	0.95039	0.97405
66	0.88509	0.85776
67	0.9732	0.99945
68	0.94539	0.95985
69	0.98441	0.96144
70	0.98267	0.96731
71	0.95891	0.96835
72	0.89259	0.87574
73	0.9626	0.95614
74	0.93785	0.92619
75	0.95813	0.98192
76	0.93986	0.97447
77	0.95984	0.92522
78	0.82938	0.98918
79	0.95658	1.00035
80	0.95776	0.88366
81	0.95466	0.97826
82	0.96167	0.8603
83	0.97912	0.94118
84	0.95508	0.93323
85	0.97885	0.95266
86	0.99934	0.90201
87	0.93625	0.98437
88	1.00575	0.95566
89	1.00455	0.99567
90	0.95078	0.9344
91	0.97049	0.95354
92	0.92445	0.97668
93	0.97586	1.00564
94	0.96497	0.90645
95	0.9194	0.9789
96	0.99366	0.98573
97	0.93401	0.9118
98	1.00453	0.95294
99	0.86826	0.93291
100	0.90016	0.98414
