#	phi_y	phi_x
1	0.80122	0.99829
2	0.82256	0.99464
3	0.70974	0.9682
4	0.74737	0.99285
5	0.74196	0.96545
6	0.83016	0.99778
7	0.77441	0.98587
8	0.74419	0.98102
9	0.79693	0.98193
10	0.7612	0.97329
11	0.74891	0.96775
12	0.7824	0.99225
13	0.77551	0.99778
14	0.75471	0.99661
15	0.81446	0.99139
16	0.7169	0.98996
17	0.81986	0.98602
18	0.71841	0.98903
19	0.76314	0.95265
20	0.79879	0.99664
21	0.78528	0.96016
22	0.70761	0.98105
23	0.81107	0.9874
24	0.76971	0.97615
25	0.78877	0.97795
26	0.75647	0.99478
27	0.8224	0.96321
28	0.75358	0.98282
29	0.78669	0.99341
30	0.78133	0.99739
31	0.77736	0.96093
32	0.85045	0.97882
33	0.71898	0.93818
34	0.76723	0.99479
35	0.8371	0.99024
36	0.75576	0.97985
37	0.67992	0.98556
38	0.71904	0.99772
39	0.80611	1.00058
40	0.68064	0.98941
41	0.70429	0.97615
42	0.72742	0.99822
43	0.66456	0.98307
44	0.78084	0.96913
45	0.80817	0.98021
46	0.76622	1.00204
47	0.79505	0.95859
48	0.7978	0.98389
49	0.83056	0.96937
50	0.81778	0.96844
51	0.73371	0.98598
52	0.8208	0.9983
53	0.66806	0.9169
54	0.81597	0.97274
55	0.81763	0.97927
56	0.71792	0.97422
57	0.78235	0.98394
58	0.75292	0.98284
59	0.7656	0.96882
60	0.76399	0.97348
61	0.7284	0.98846
62	0.70263	0.99365
63	0.73765	0.95989
64	0.85909	0.9602
65	0.82654	0.98418
66	0.78825	0.98005
67	0.82521	0.98773
68	0.77384	0.99598
69	0.77857	0.97749
70	0.80218	0.95155
71	0.75914	0.98799
72	0.75988	0.96564
73	0.72818	0.96874
74	0.70134	0.9941
75	0.78357	0.9653
76	0.75805	0.96518
77	0.80144	0.98472
78	0.76581	0.98682
79	0.63525	1.00054
80	0.74057	0.95704
81	0.77062	0.98642
82	0.7119	0.98904
83	0.77892	1.00198
84	0.74927	0.99318
85	0.78504	0.9968
86	0.77739	0.96795
87	0.79494	0.99789
88	0.75968	1.00536
89	0.81912	0.97761
90	0.80875	0.98202
91	0.79019	0.97462
92	0.74722	0.9907
93	0.82856	0.96278
94	0.68998	1.00143
95	0.80935	0.98218
96	0.70485	0.97371
97	0.82928	0.95363
98	0.79422	0.99583
99	0.7956	0.98393
100	0.6869	0.97318
