#	phi_y	phi_x
1	0.67927	0.94373
2	0.68033	0.95944
3	0.66546	0.95075
4	0.69177	0.97402
5	0.65532	0.96158
6	0.64041	0.96228
7	0.68309	0.96989
8	0.66735	0.96072
9	0.6367	0.9508
10	0.67503	0.97477
11	0.67215	0.95765
12	0.64362	0.96532
13	0.66138	0.97006
14	0.68341	0.94769
15	0.67623	0.96115
16	0.66567	0.96435
17	0.68459	0.97091
18	0.65081	0.96854
19	0.6963	0.95138
20	0.65999	0.97424
21	0.6606	0.95993
22	0.65401	0.95228
23	0.66204	0.96944
24	0.65605	0.96326
25	0.66693	0.94855
26	0.69661	0.96173
27	0.68857	0.97659
28	0.72953	0.97631
29	0.67284	0.95946
30	0.66425	0.95253
31	0.65617	0.95133
32	0.66698	0.96614
33	0.65765	0.95428
34	0.70237	0.94842
35	0.69535	0.96022
36	0.65522	0.94362
37	0.66792	0.94977
38	0.66606	0.9647
39	0.64038	0.96442
40	0.68553	0.97092
41	0.65105	0.98226
42	0.63904	0.95958
43	0.66318	0.96156
44	0.67314	0.95669
45	0.6751	0.9423
46	0.65577	0.94222
47	0.6562	0.96279
48	0.67507	0.97929
49	0.66436	0.96489
50	0.64287	0.97036
51	0.64141	0.94618
52	0.66618	0.94676
53	0.66619	0.9678
54	0.64725	0.98171
55	0.72714	0.95932
56	0.63636	0.96841
57	0.69084	0.96149
58	0.68774	0.96115
59	0.65807	0.95088
60	0.6524	0.95155
61	0.6751	0.94792
62	0.65082	0.94683
63	0.64169	0.9467
64	0.67489	0.96367
65	0.66025	0.94793
66	0.63926	0.94934
67	0.6599	0.97362
68	0.66317	0.9413
69	0.68986	0.9517
70	0.6755	0.94634
71	0.62225	0.93609
72	0.66956	0.95948
73	0.63429	0.96013
74	0.69965	0.96589
75	0.65357	0.96938
76	0.63652	0.96982
77	0.66076	0.95625
78	0.66497	0.95585
79	0.63926	0.97706
80	0.65878	0.96065
81	0.67055	0.9692
82	0.64558	0.95795
83	0.68976	0.95479
84	0.64672	0.96391
85	0.67919	0.95956
86	0.67127	0.95482
87	0.6906	0.97133
88	0.6721	0.97897
89	0.67408	0.95355
90	0.69459	0.95596
91	0.71051	0.95771
92	0.67366	0.96946
93	0.64592	0.96442
94	0.69386	0.97008
95	0.65065	0.95158
96	0.67884	0.95927
97	0.68663	0.96906
98	0.6595	0.97109
99	0.6554	0.93863
100	0.64522	0.95953
