#	phi_y	phi_x
1	0.942	0.88838
2	0.88702	0.88154
3	0.90843	0.9142
4	0.86713	0.84772
5	0.87366	0.89931
6	0.94544	0.83523
7	0.92353	0.86794
8	0.92898	0.88679
9	0.85366	0.88083
10	0.8977	0.91812
11	0.84903	0.93747
12	0.91772	0.87556
13	0.87235	0.85065
14	0.85363	0.90616
15	0.87163	0.84779
16	0.91532	0.92317
17	0.8847	0.85109
18	0.89107	0.91808
19	0.87793	0.88806
20	0.86393	0.89312
21	0.84752	0.84335
22	0.88194	0.85583
23	0.95023	0.89921
24	0.85755	0.90108
25	0.88203	0.86427
26	0.9087	0.87143
27	0.90125	0.81704
28	0.8902	0.88018
29	0.87439	0.92313
30	0.88485	0.92991
31	0.88997	0.87022
32	0.8989	0.91577
33	0.91396	0.91274
34	0.87617	0.92334
35	0.90451	0.87957
36	0.88003	0.85215
37	0.90419	0.85959
38	0.78637	0.8703
39	0.83474	0.86847
40	0.9405	0.90596
41	0.90355	0.90089
42	0.91821	0.92423
43	0.8526	0.92153
44	0.81983	0.86456
45	0.92369	0.9034
46	0.85115	0.87865
47	0.92791	0.86512
48	0.93413	0.90439
49	0.91367	0.9605
50	0.94122	0.86835
51	0.90389	0.8885
52	0.86435	0.88502
53	0.88696	0.85764
54	0.84888	0.88253
55	0.86802	0.89514
56	0.90379	0.85798
57	0.87913	0.90895
58	0.92555	0.83702
59	0.89961	0.93803
60	0.9236	0.89344
61	0.88835	0.83401
62	0.84507	0.89625
63	0.85678	0.92252
64	0.89952	0.9033
65	0.88362	0.88566
66	0.92055	0.88943
67	0.88221	0.86568
68	0.87538	0.90186
69	0.88296	0.88493
70	0.86323	0.86126
71	0.8455	0.89862
72	0.89983	0.90501
73	0.94657	0.91863
74	0.84542	0.88071
75	0.84572	0.85161
76	0.85902	0.88973
77	0.86003	0.87004
78	0.90675	0.87963
79	0.91636	0.90374
80	0.88204	0.83793
81	0.90038	0.89006
82	0.90661	0.84349
83	0.88853	0.92028
84	0.80982	0.9066
85	0.89039	0.88619
86	0.9376	0.85086
87	0.88375	0.89865
88	0.88759	0.89204
89	0.88802	0.9139
90	0.90846	0.88609
91	0.90512	0.85974
92	0.89117	0.85952
93	0.86792	0.91738
94	0.87392	0.93296
95	0.89518	0.89567
96	0.87017	0.8793
97	0.87384	0.93745
98	0.91019	0.88019
99	0.87343	0.86995
100	0.92947	0.88463
